"supergroup","group","phrase","count"
"ENVI","01","sexual reproduction",29
"ENVI","01","shade tolerance",32
"ENVI","01","shoot biomass",10
"ENVI","01","shoot growth",13
"ENVI","01","shoot length",9
"ENVI","01","shoot ratio",13
"ENVI","01","single nucleotide polymorphism",4
"ENVI","01","social behavior",11
"ENVI","01","sodium",31
"ENVI","01","sodium chloride",13
"ENVI","01","soil",386
"ENVI","01","soil carbon",30
"ENVI","01","soil chemistry",33
"ENVI","01","soil fertility",33
"ENVI","01","soil moisture",44
"ENVI","01","soil nitrogen",28
"ENVI","01","soil nutrient",47
"ENVI","01","soil organic matter",52
"ENVI","01","soil quality",29
"ENVI","01","solubility",25
"ENVI","01","soluble protein",9
"ENVI","01","soluble solids",3
"ENVI","01","solvents",11
"ENVI","01","sorption mechanism",16
"ENVI","01","species composition",235
"ENVI","01","species diversity",376
"ENVI","01","species richness",476
"ENVI","01","species traits",178
"ENVI","01","specific leaf area",24
"ENVI","01","specific traits",11
"ENVI","01","stoichiometry",13
"ENVI","01","stomatal conductance",41
"ENVI","01","stomatal density",8
"ENVI","01","stress conditions",26
"ENVI","01","stress levels",1
"ENVI","01","stress resistance",4
"ENVI","01","stress response",17
"ENVI","01","stress tolerance",23
"ENVI","01","structural traits",5
"ENVI","01","studied traits",8
"ENVI","01","sugar content",2
"ENVI","01","surface functional groups",42
"ENVI","01","survival",192
"ENVI","01","survival rate",56
"ENVI","01","temperature",149
"ENVI","01","temperature conditions",10
"ENVI","01","temperature dependence",13
"ENVI","01","temperature gradient",21
"ENVI","01","temperature range",17
"ENVI","01","temperature sensitivity",19
"ENVI","01","temperature tolerance",18
"ENVI","01","tensile strength",1
"ENVI","01","thermal limits",7
"ENVI","01","thermal stability",1
"ENVI","01","thermal stress",9
"ENVI","01","thermal tolerance",16
"ENVI","01","thermoregulation",7
"ENVI","01","tissue density",2
"ENVI","01","tolerance",69
"ENVI","01","tolerance index",3
"ENVI","01","tolerance traits",7
"ENVI","01","tolerant genotypes",3
"ENVI","01","total biomass",49
"ENVI","01","total chlorophyll",10
"ENVI","01","total nitrogen",43
"ENVI","01","total organic",29
"ENVI","01","total organic carbon",31
"ENVI","01","total phenolic",5
"ENVI","01","trace elements",64
"ENVI","01","trait combinations",9
"ENVI","01","trait composition",27
"ENVI","01","trait differences",18
"ENVI","01","trait distributions",8
"ENVI","01","trait diversity",23
"ENVI","01","trait expression",5
"ENVI","01","trait locus",1
"ENVI","01","trait plasticity",8
"ENVI","01","trait responses",18
"ENVI","01","trait values",29
"ENVI","01","trait variability",6
"ENVI","01","trait variation",31
"ENVI","01","traits",40
"ENVI","01","traits affect",12
"ENVI","01","traits contributing",7
"ENVI","01","traits including",13
"ENVI","01","traits influence",8
"ENVI","01","traits involved",6
"ENVI","01","traits linked",10
"ENVI","01","traits measured",15
"ENVI","01","traits related",52
"ENVI","01","traits showed",11
"ENVI","01","traits studied",5
"ENVI","01","trophic levels",130
"ENVI","01","tumor cells",1
"ENVI","01","tumor growth",1
"ENVI","01","urban area",227
"ENVI","01","urban development",49
"ENVI","01","urban ecosystem",48
"ENVI","01","urban environments",65
"ENVI","01","urban growth",32
"ENVI","01","urban habitats",21
"ENVI","01","urban landscapes",42
"ENVI","01","urban population",18
"ENVI","01","vegetation cover",70
"ENVI","01","vegetative growth",25
"ENVI","01","vegetative stage",3
"ENVI","01","virulence",4
"ENVI","01","virulence factors",5
"ENVI","01","virulence traits",4
"ENVI","01","volatile organic",33
"ENVI","01","volatile organic compounds",63
"ENVI","01","vulnerability",90
"ENVI","01","water absorption",4
"ENVI","01","water availability",86
"ENVI","01","water balance",23
"ENVI","01","water consumption",12
"ENVI","01","water content",40
"ENVI","01","water holding",5
"ENVI","01","water holding capacity",4
"ENVI","01","water levels",28
"ENVI","01","water potential",22
"ENVI","01","water retention",9
"ENVI","01","water status",4
"ENVI","01","water storage",4
"ENVI","01","water transport",8
"ENVI","01","water uptake",12
"ENVI","01","water use",17
"ENVI","01","water use efficiency",24
"ENVI","01","water-use efficiency",8
"ENVI","01","well-watered conditions",1
"ENVI","01","wheat production",3
"ENVI","01","wheat yield",4
"ENVI","01","wood",27
"ENVI","01","xylem",9
"ENVI","01","yield",12
"ENVI","01","yield attributes",5
"ENVI","01","yield components",4
"ENVI","01","yield increase",1
"ENVI","01","yield losses",1
"ENVI","01","yield potential",7
"ENVI","01","yield reduction",2
"ENVI","01","yield response",7
"ENVI","01","yield stability",2
"ENVI","01","yield traits",2
"ENVI","01","zinc",120
"ENVI","02","abiotic stress tolerance",24
"ENVI","02","above-ground biomass",58
"ENVI","02","aboveground biomass",230
"ENVI","02","abscisic acid",9
"ENVI","02","absorption",120
"ENVI","02","abundance",368
"ENVI","02","abundant functional",64
"ENVI","02","abundant functional groups",61
"ENVI","02","acclimation",84
"ENVI","02","acclimatization",100
"ENVI","02","adaptation",439
"ENVI","02","adaptation, physiological",91
"ENVI","02","adaptive traits",102
"ENVI","02","adsorption",1292
"ENVI","02","adsorption behavior",103
"ENVI","02","adsorption capacity",905
"ENVI","02","adsorption efficiency",72
"ENVI","02","adsorption kinetics",321
"ENVI","02","adsorption performance",172
"ENVI","02","adsorption process",265
"ENVI","02","adsorption properties",68
"ENVI","02","agricultural soils",175
"ENVI","02","agronomic performance",10
"ENVI","02","agronomic traits",119
"ENVI","02","algal bloom",115
"ENVI","02","allele frequencies",8
"ENVI","02","allometry",38
"ENVI","02","amides",78
"ENVI","02","amino acids",144
"ENVI","02","anatomical traits",59
"ENVI","02","anatomy",70
"ENVI","02","anatomy and histology",34
"ENVI","02","animal behavior",74
"ENVI","02","animal cell",45
"ENVI","02","animal dispersal",29
"ENVI","02","animal tissue",127
"ENVI","02","antibiotic resistance",63
"ENVI","02","antimicrobial activity",30
"ENVI","02","antioxidant activity",95
"ENVI","02","antioxidant capacity",34
"ENVI","02","antioxidant enzyme activities",38
"ENVI","02","anxiety",16
"ENVI","02","aromatic compounds",155
"ENVI","02","aromatic hydrocarbons",138
"ENVI","02","bacterial growth",68
"ENVI","02","behavior",61
"ENVI","02","behavior, animal",33
"ENVI","02","behavioral response",102
"ENVI","02","behavioral traits",62
"ENVI","02","behavioural traits",52
"ENVI","02","belowground biomass",76
"ENVI","02","bioaccumulation",493
"ENVI","02","biochemical composition",61
"ENVI","02","biochemical responses",20
"ENVI","02","biochemical traits",50
"ENVI","02","biodiversity",1450
"ENVI","02","biological traits",358
"ENVI","02","biological yield",6
"ENVI","02","biomarkers",180
"ENVI","02","biomass",941
"ENVI","02","biomass accumulation",70
"ENVI","02","biomass allocation",110
"ENVI","02","biomass production",176
"ENVI","02","biomass yield",22
"ENVI","02","biosorption",117
"ENVI","02","blood",36
"ENVI","02","body mass",67
"ENVI","02","body size",231
"ENVI","02","body weight",27
"ENVI","02","breast cancer",5
"ENVI","02","breeding",60
"ENVI","02","breeding efforts",13
"ENVI","02","breeding population",36
"ENVI","02","breeding season",41
"ENVI","02","breeding strategies",28
"ENVI","02","breeding system",12
"ENVI","02","breeding values",4
"ENVI","02","cancer cells",9
"ENVI","02","candidate genes",28
"ENVI","02","canopy cover",81
"ENVI","02","canopy temperature",13
"ENVI","02","carbohydrate",83
"ENVI","02","carbohydrate metabolism",19
"ENVI","02","carbon",810
"ENVI","02","carbon assimilation",35
"ENVI","02","carbon content",73
"ENVI","02","carbon flux",57
"ENVI","02","carbon materials",60
"ENVI","02","carbon sequestration",255
"ENVI","02","carbon storage",141
"ENVI","02","carboxyl group",137
"ENVI","02","cell death",16
"ENVI","02","cell movement",5
"ENVI","02","cell proliferation",104
"ENVI","02","cell viability",17
"ENVI","02","cells",79
"ENVI","02","cellulose",83
"ENVI","02","charcoal",506
"ENVI","02","chemical activation",89
"ENVI","02","chemical bonds",133
"ENVI","02","chemical composition",301
"ENVI","02","chemical compound",106
"ENVI","02","chemical modification",122
"ENVI","02","chemical structure",184
"ENVI","02","chemical traits",31
"ENVI","02","chemistry",1174
"ENVI","02","chlorine compounds",160
"ENVI","02","chlorophyll",220
"ENVI","02","chlorophyll a",114
"ENVI","02","chlorophyll content",249
"ENVI","02","chlorophyll fluorescence",59
"ENVI","02","chloroplast",21
"ENVI","02","chromosome",10
"ENVI","02","climate adaptation",81
"ENVI","02","climate resilience",64
"ENVI","02","cold tolerance",21
"ENVI","02","color",30
"ENVI","02","combustion",49
"ENVI","02","community composition",673
"ENVI","02","community functional",89
"ENVI","02","community structure",769
"ENVI","02","community traits",70
"ENVI","02","competitive ability",90
"ENVI","02","complex traits",15
"ENVI","02","crop improvement",19
"ENVI","02","crop production",130
"ENVI","02","crop yield",164
"ENVI","02","crops, agricultural",53
"ENVI","02","crude protein",18
"ENVI","02","crystallinity",48
"ENVI","02","cytotoxicity",30
"ENVI","02","dairy cattle",5
"ENVI","02","decomposition",184
"ENVI","02","decomposition rates",50
"ENVI","02","defense mechanism",47
"ENVI","02","dehydration",17
"ENVI","02","deleterious effects",47
"ENVI","02","demography",110
"ENVI","02","denitrification",72
"ENVI","02","density functional",57
"ENVI","02","desiccation",17
"ENVI","02","desirable traits",24
"ENVI","02","detoxification",95
"ENVI","02","diet",67
"ENVI","02","disease resistance",26
"ENVI","02","disease severity",10
"ENVI","02","disease transmission",28
"ENVI","02","dispersal",244
"ENVI","02","dispersal ability",91
"ENVI","02","dispersal distance",28
"ENVI","02","dissolution",91
"ENVI","02","dissolved organic",193
"ENVI","02","dissolved organic carbon",89
"ENVI","02","dissolved organic matter",192
"ENVI","02","dissolved oxygen",155
"ENVI","02","distribution range",105
"ENVI","02","dna",71
"ENVI","02","dominance",90
"ENVI","02","drought adaptation",13
"ENVI","02","drought avoidance",9
"ENVI","02","drought resistance",115
"ENVI","02","drought response",46
"ENVI","02","drought stress tolerance",5
"ENVI","02","drought tolerance",170
"ENVI","02","drought tolerance traits",6
"ENVI","02","drug effect",372
"ENVI","02","dry matter",51
"ENVI","02","dry weight",66
"ENVI","02","early growth",23
"ENVI","02","ecological functions",154
"ENVI","02","ecological traits",221
"ENVI","02","economic traits",17
"ENVI","02","economics spectrum",39
"ENVI","02","ecophysiological traits",44
"ENVI","02","ecophysiology",98
"ENVI","02","ecosystem",2150
"ENVI","02","ecosystem function",1316
"ENVI","02","ecosystem processes",219
"ENVI","02","ecosystem response",158
"ENVI","02","ecosystem services",930
"ENVI","02","ecosystem structure",94
"ENVI","02","ecotoxicity",110
"ENVI","02","edible grain",46
"ENVI","02","elemental composition",77
"ENVI","02","energy consumption",96
"ENVI","02","energy metabolism",41
"ENVI","02","environmental stressors",93
"ENVI","02","enzymatic activities",53
"ENVI","02","enzyme activity",463
"ENVI","02","enzymes",170
"ENVI","02","evapotranspiration",96
"ENVI","02","expressed genes",16
"ENVI","02","fatty acids",96
"ENVI","02","fecundity",66
"ENVI","02","feeding",78
"ENVI","02","feeding behavior",88
"ENVI","02","feeding groups",52
"ENVI","02","fertility",360
"ENVI","02","fine root",44
"ENVI","02","fitness",150
"ENVI","02","fitness traits",26
"ENVI","02","fitness-related traits",46
"ENVI","02","floral trait",67
"ENVI","02","flowering",123
"ENVI","02","flowering phenology",33
"ENVI","02","flowering stage",7
"ENVI","02","food grain",47
"ENVI","02","food quality",29
"ENVI","02","food security",70
"ENVI","02","food supply",74
"ENVI","02","foraging behavior",61
"ENVI","02","forest cover",97
"ENVI","02","forest ecosystem",428
"ENVI","02","fresh weight",44
"ENVI","02","fruit quality",14
"ENVI","02","fulvic acid",63
"ENVI","02","functional change",120
"ENVI","02","functional characteristics",36
"ENVI","02","functional composition",192
"ENVI","02","functional dispersion",80
"ENVI","02","functional divergence",60
"ENVI","02","functional diversity",726
"ENVI","02","functional ecology",58
"ENVI","02","functional feeding groups",33
"ENVI","02","functional genes",45
"ENVI","02","functional genomics",5
"ENVI","02","functional group composition",27
"ENVI","02","functional groups",4506
"ENVI","02","functional guilds",70
"ENVI","02","functional morphology",52
"ENVI","02","functional redundancy",81
"ENVI","02","functional response",233
"ENVI","02","functional richness",165
"ENVI","02","functional role",196
"ENVI","02","functional structure",85
"ENVI","02","functional traits",1841
"ENVI","02","functional types",71
"ENVI","02","fungal disease",11
"ENVI","02","gene expression",170
"ENVI","02","gene expression profiling",17
"ENVI","02","gene expression regulation, plant",2
"ENVI","02","gene flow",39
"ENVI","02","gene frequency",7
"ENVI","02","gene function",6
"ENVI","02","gene locus",3
"ENVI","02","gene mutation",2
"ENVI","02","gene ontology",12
"ENVI","02","gene overexpression",5
"ENVI","02","gene sequence",41
"ENVI","02","genes",196
"ENVI","02","genes involved",41
"ENVI","02","genetic architecture",8
"ENVI","02","genetic determinants",9
"ENVI","02","genetic differences",20
"ENVI","02","genetic distance",9
"ENVI","02","genetic diversity",231
"ENVI","02","genetic drift",30
"ENVI","02","genetic gains",8
"ENVI","02","genetic modification",9
"ENVI","02","genetic polymorphism",8
"ENVI","02","genetic structure",63
"ENVI","02","genetic trait",53
"ENVI","02","genetic variability",89
"ENVI","02","genetic variance",13
"ENVI","02","genetic variation",258
"ENVI","02","genetics",328
"ENVI","02","genome sequence",29
"ENVI","02","genotype",137
"ENVI","02","genotypic differences",8
"ENVI","02","genotypic variation",17
"ENVI","02","geographic distance",14
"ENVI","02","geographic range",127
"ENVI","02","geographical variation",73
"ENVI","02","germination",148
"ENVI","02","germination percentage",27
"ENVI","02","grain (agricultural product)",82
"ENVI","02","grain number",11
"ENVI","02","grain quality",32
"ENVI","02","grain weight",17
"ENVI","02","grain yield",149
"ENVI","02","growth",306
"ENVI","02","growth characteristics",18
"ENVI","02","growth conditions",25
"ENVI","02","growth factor",9
"ENVI","02","growth forms",84
"ENVI","02","growth parameters",43
"ENVI","02","growth patterns",45
"ENVI","02","growth performance",48
"ENVI","02","growth period",25
"ENVI","02","growth rate",523
"ENVI","02","growth response",250
"ENVI","02","growth stages",51
"ENVI","02","growth traits",89
"ENVI","02","growth, development and aging",301
"ENVI","02","habitat preferences",56
"ENVI","02","hatching",47
"ENVI","02","health",81
"ENVI","02","health hazard",105
"ENVI","02","health risks",317
"ENVI","02","health status",46
"ENVI","02","heat tolerance",33
"ENVI","02","heavy metal",1907
"ENVI","02","height growth",21
"ENVI","02","herbivory",96
"ENVI","02","high temperature",136
"ENVI","02","higher grain",13
"ENVI","02","higher growth",28
"ENVI","02","higher temperatures",134
"ENVI","02","higher yield",26
"ENVI","02","highly invasive",33
"ENVI","02","histology",45
"ENVI","02","history strategies",51
"ENVI","02","history traits",309
"ENVI","02","hormone",26
"ENVI","02","human cell",39
"ENVI","02","human health",403
"ENVI","02","human tissue",12
"ENVI","02","humic substances",181
"ENVI","02","hydraulic conductivity",103
"ENVI","02","hydraulic traits",57
"ENVI","02","hydrogen-ion concentration",202
"ENVI","02","hydrophilicity",79
"ENVI","02","hydrophobicity",149
"ENVI","02","identify genes",4
"ENVI","02","identify traits",8
"ENVI","02","immune response",47
"ENVI","02","immune system",27
"ENVI","02","important traits",72
"ENVI","02","improve yield",13
"ENVI","02","inbreeding depression",5
"ENVI","02","increased growth",24
"ENVI","02","increased productivity",22
"ENVI","02","increased yield",13
"ENVI","02","increasing nitrogen",38
"ENVI","02","individual traits",29
"ENVI","02","infectious diseases",39
"ENVI","02","innate immunity",14
"ENVI","02","insect pests",26
"ENVI","02","intraspecific trait",62
"ENVI","02","intraspecific variation",166
"ENVI","02","invasion success",224
"ENVI","02","invasive potential",61
"ENVI","02","ionic strength",112
"ENVI","02","iron",285
"ENVI","02","isotherm",368
"ENVI","02","lactation",3
"ENVI","02","larval development",58
"ENVI","02","larval stage",43
"ENVI","02","leaf",140
"ENVI","02","leaf area",224
"ENVI","02","leaf area index",44
"ENVI","02","leaf litter",53
"ENVI","02","leaf morphology",57
"ENVI","02","leaf traits",63
"ENVI","02","life cycle",111
"ENVI","02","life cycle stages",62
"ENVI","02","life history",185
"ENVI","02","life history trait",601
"ENVI","02","life-history strategies",48
"ENVI","02","life-history traits",432
"ENVI","02","light availability",72
"ENVI","02","light conditions",32
"ENVI","02","light intensity",52
"ENVI","02","lipid",88
